Transaction_ID,Vendor_Name,Award_Amount,Award_Agency,Award_Date,Award_Type,Performance_Country,Performance_State,Log_Award_Amount,Award_Agency_Code,Award_Type_Code,Performance_Country_Code,Performance_State_Code
TRX01990,Harris and Sons,4553180.13,Department of Transportation,2023-11-16,Fixed-Price Contract,USA,NC,15.331336696086563,5,1,2,4
TRX01991,Gonzalez PLC,217729.08,NASA,2021-09-03,Fixed-Price Contract,CAN,PA,12.291011409473844,6,1,0,7
TRX01992,"Nguyen, Bruce and Flores",1301203.37,Department of Health and Human Services,2021-02-23,Cost-Reimbursement Contract,USA,NC,14.078800832014059,4,0,2,4
TRX01993,"Braun, Harris and Bishop",3888806.04,Department of Agriculture,2021-11-03,Fixed-Price Contract,USA,OH,15.173612995038837,0,1,2,6
TRX01994,Meyer and Sons,974029.79,NASA,2022-05-22,Cost-Reimbursement Contract,CAN,OH,13.789198194034677,6,0,0,6
TRX01995,Rodriguez-Vega,4544417.46,Department of Energy,2021-10-29,Indefinite Delivery Contract,CAN,FL,15.329410325812052,3,2,0,1
TRX01996,"Smith, Richardson and Lloyd",307990.04,Department of Health and Human Services,2022-07-17,Cost-Reimbursement Contract,MEX,NY,12.637825970623473,4,0,1,5
TRX01997,Smith-Schultz,4287664.62,Department of Energy,2022-11-10,Time-and-Materials Contract,USA,PA,15.271252998281698,3,3,2,7
TRX01998,"Dyer, Donovan and Mitchell",653593.98,Department of Transportation,2022-05-30,Indefinite Delivery Contract,MEX,VA,13.390243141959878,5,2,1,9
TRX01999,Mitchell-Moon,3677589.23,Department of Health and Human Services,2023-07-23,Fixed-Price Contract,MEX,NC,15.117768266846742,4,1,1,4
TRX02000,"Hodge, Lucas and Butler",3505740.68,Department of Defense,2021-05-15,Fixed-Price Contract,USA,MI,15.069912662342125,1,1,2,3
TRX02001,Mendez-Wood,4477677.95,Department of Energy,2021-03-21,Time-and-Materials Contract,CAN,VA,15.314615378617527,3,3,0,9
TRX02002,Lane and Sons,2716858.59,Department of Transportation,2022-04-21,Cost-Reimbursement Contract,USA,TX,14.814987208751436,5,0,2,8
TRX02003,"Hansen, Wong and Ryan",922720.67,Department of Transportation,2023-07-07,Cost-Reimbursement Contract,MEX,NC,13.735082918714083,5,0,1,4
TRX02004,Robinson-Glass,2428448.14,Department of Transportation,2022-06-19,Indefinite Delivery Contract,MEX,NY,14.70276339757972,5,2,1,5
TRX02005,Phillips-Jackson,1880663.28,Department of Agriculture,2023-02-10,Time-and-Materials Contract,MEX,FL,14.447135612821636,0,3,1,1
TRX02006,Long Group,145224.04,Department of Energy,2023-11-05,Fixed-Price Contract,USA,NY,11.886039818295366,3,1,2,5
TRX02007,Rivera Ltd,4106268.37,Department of Health and Human Services,2022-09-12,Fixed-Price Contract,CAN,FL,15.228025478403323,4,1,0,1
TRX02008,Dickerson-Jones,4216873.02,Department of Defense,2022-07-28,Indefinite Delivery Contract,MEX,TX,15.254604657964215,1,2,1,8
TRX02009,Owens-White,4282136.26,NASA,2021-04-10,Time-and-Materials Contract,CAN,NC,15.269962802732444,6,3,0,4
TRX02010,Alvarez-Stevens,1957160.37,Department of Defense,2021-10-19,Time-and-Materials Contract,USA,CA,14.48700570082239,1,3,2,0
TRX02011,"Stewart, Robinson and Benson",4971229.66,Department of Transportation,2021-07-20,Fixed-Price Contract,CAN,CA,15.419177985126845,5,1,0,0
TRX02012,Fox-Nicholson,4103269.28,Department of Defense,2021-09-09,Time-and-Materials Contract,MEX,FL,15.227294843005657,1,3,1,1
TRX02013,Mayer LLC,1916338.65,Department of Defense,2022-03-31,Cost-Reimbursement Contract,USA,TX,14.465927492157316,1,0,2,8
TRX02014,Church LLC,862739.44,Department of Health and Human Services,2023-10-28,Cost-Reimbursement Contract,MEX,CA,13.667869160052724,4,0,1,0
TRX02015,"Boyer, Nguyen and Carson",4166821.84,Department of Health and Human Services,2021-11-02,Fixed-Price Contract,USA,PA,15.242664394502002,4,1,2,7
TRX02016,Baker-Duncan,4239742.62,Department of Transportation,2022-05-20,Fixed-Price Contract,USA,NC,15.260013358398806,5,1,2,4
TRX02017,Sherman and Sons,88224.72,Department of Agriculture,2022-02-20,Cost-Reimbursement Contract,MEX,NC,11.387653809462282,0,0,1,4
TRX02018,Ashley-Banks,2575288.24,Department of Health and Human Services,2021-04-26,Fixed-Price Contract,MEX,NC,14.76147241198545,4,1,1,4
TRX02019,Bennett Inc,2656913.64,Department of Transportation,2021-08-18,Indefinite Delivery Contract,CAN,CA,14.792676097767472,5,2,0,0
TRX02020,"Alexander, Estrada and May",2466268.13,Department of Defense,2021-08-30,Indefinite Delivery Contract,MEX,OH,14.71821709300454,1,2,1,6
TRX02021,Rivera Ltd,654147.17,Department of Agriculture,2022-10-01,Fixed-Price Contract,USA,NY,13.391089164411605,0,1,2,5
TRX02022,Johnson-Pearson,944557.63,Department of Energy,2022-03-03,Time-and-Materials Contract,CAN,PA,13.758473039169166,3,3,0,7
TRX02023,Sanchez Ltd,472932.38,Department of Transportation,2023-02-19,Indefinite Delivery Contract,MEX,FL,13.066709811888426,5,2,1,1
TRX02024,Cook Group,1301017.82,Department of Defense,2022-09-19,Cost-Reimbursement Contract,MEX,NC,14.078658223185556,1,0,1,4
TRX02025,Mejia-Ruiz,1162296.94,Department of Education,2023-09-23,Time-and-Materials Contract,CAN,NY,13.965909586282297,2,3,0,5
TRX02026,"Jacobs, Kennedy and White",3802120.2,Department of Energy,2021-01-25,Time-and-Materials Contract,MEX,VA,15.15106967948139,3,3,1,9
TRX02027,"Henderson, Clayton and Wong",493037.56,NASA,2023-03-30,Fixed-Price Contract,CAN,GA,13.108342664976334,6,1,0,2
TRX02028,Lewis-Brooks,921855.25,Department of Transportation,2023-06-28,Cost-Reimbursement Contract,MEX,CA,13.73414457932043,5,0,1,0
TRX02029,Richards-Zimmerman,4440200.44,NASA,2021-01-12,Time-and-Materials Contract,CAN,PA,15.306210302748617,6,3,0,7
TRX02030,Ortiz-Davidson,1904874.05,Department of Agriculture,2021-05-17,Fixed-Price Contract,MEX,GA,14.459926973840602,0,1,1,2
TRX02031,Francis and Sons,3658989.49,Department of Agriculture,2023-08-31,Cost-Reimbursement Contract,CAN,GA,15.112697844927181,0,0,0,2
TRX02032,"Lee, Snyder and Reynolds",2358889.15,Department of Defense,2022-12-21,Indefinite Delivery Contract,MEX,GA,14.673701790963896,1,2,1,2
TRX02033,Price-Lambert,4589952.37,Department of Education,2023-11-03,Indefinite Delivery Contract,USA,GA,15.33938042294373,2,2,2,2
TRX02034,Brown-Brady,2141612.01,Department of Defense,2022-10-21,Cost-Reimbursement Contract,USA,GA,14.5770698460671,1,0,2,2
TRX02035,Nunez LLC,4720741.27,Department of Energy,2024-02-16,Cost-Reimbursement Contract,CAN,FL,15.367476605790808,3,0,0,1
TRX02036,Hardy Inc,3099058.59,Department of Education,2022-12-13,Indefinite Delivery Contract,CAN,NY,14.946609265368494,2,2,0,5
TRX02037,"Espinoza, Wood and Salazar",2416579.26,Department of Agriculture,2021-10-22,Cost-Reimbursement Contract,CAN,TX,14.697863983040783,0,0,0,8
TRX02038,"Anthony, Yoder and Olsen",4783359.85,Department of Agriculture,2021-05-05,Fixed-Price Contract,USA,PA,15.380653964098489,0,1,2,7
TRX02039,"Mcdonald, Smith and Neal",4527015.48,NASA,2022-01-14,Fixed-Price Contract,CAN,VA,15.325573666791412,6,1,0,9
TRX02040,Avery-Keller,1959456.99,Department of Energy,2021-04-22,Fixed-Price Contract,CAN,OH,14.488178457249363,3,1,0,6
TRX02041,Martinez LLC,1753263.54,Department of Education,2023-02-13,Time-and-Materials Contract,USA,NY,14.376990059534597,2,3,2,5
TRX02042,Fox and Sons,4112238.25,Department of Education,2022-07-31,Cost-Reimbursement Contract,USA,GA,15.229478267790311,2,0,2,2
TRX02043,Allen-Wilson,2055183.61,NASA,2021-08-12,Cost-Reimbursement Contract,MEX,CA,14.53587623642747,6,0,1,0
TRX02044,"Richmond, Parker and Watkins",371526.74,Department of Health and Human Services,2023-03-16,Cost-Reimbursement Contract,USA,NC,12.825378810607987,4,0,2,4
TRX02045,Taylor PLC,2496217.94,Department of Agriculture,2023-08-17,Fixed-Price Contract,USA,GA,14.730287720970756,0,1,2,2
TRX02046,Schneider-Carroll,415840.53,Department of Education,2021-03-02,Cost-Reimbursement Contract,USA,VA,12.93805952916828,2,0,2,9
TRX02047,Wilson-Lee,1961346.82,Department of Agriculture,2023-03-02,Indefinite Delivery Contract,CAN,VA,14.48914245813996,0,2,0,9
TRX02048,"Webb, Anderson and Fernandez",3110310.21,Department of Health and Human Services,2023-07-26,Indefinite Delivery Contract,MEX,FL,14.950233346673112,4,2,1,1
TRX02049,"Irwin, Nguyen and Patrick",4210905.74,Department of Education,2023-02-14,Indefinite Delivery Contract,CAN,OH,15.253188560140332,2,2,0,6
TRX02050,Moon Inc,885612.45,Department of Education,2022-10-28,Cost-Reimbursement Contract,CAN,TX,13.694035847704777,2,0,0,8
TRX02051,Chandler LLC,856376.48,Department of Agriculture,2023-11-04,Time-and-Materials Contract,CAN,VA,13.660466539228608,0,3,0,9
TRX02052,Gonzalez PLC,423915.87,Department of Energy,2023-08-02,Time-and-Materials Contract,CAN,TX,12.957292653670807,3,3,0,8
TRX02053,Lee-Collier,3455472.01,Department of Agriculture,2024-03-13,Fixed-Price Contract,MEX,OH,15.055469911746576,0,1,1,6
TRX02054,Sanchez-Anderson,886186.01,Department of Defense,2022-08-25,Cost-Reimbursement Contract,MEX,CA,13.694683279549372,1,0,1,0
TRX02055,Brown-Reilly,4087768.24,Department of Energy,2022-04-30,Time-and-Materials Contract,CAN,VA,15.223509961131521,3,3,0,9
TRX02056,Martin-Parker,3981188.12,Department of Health and Human Services,2022-12-14,Fixed-Price Contract,USA,PA,15.197091106505942,4,1,2,7
TRX02057,Dudley LLC,1156765.61,Department of Energy,2022-12-22,Time-and-Materials Contract,USA,FL,13.961139265862178,3,3,2,1
TRX02058,Adams-Dunn,4252180.93,Department of Transportation,2021-04-13,Cost-Reimbursement Contract,USA,TX,15.262942804452441,5,0,2,8
TRX02059,"Marquez, Pineda and Cruz",4222816.41,NASA,2023-04-15,Fixed-Price Contract,USA,GA,15.25601309594605,6,1,2,2
TRX02060,Lawrence-Padilla,3082106.33,Department of Education,2023-05-16,Cost-Reimbursement Contract,MEX,GA,14.941124119044927,2,0,1,2
TRX02061,"Poole, Ellison and Davis",2233068.27,Department of Agriculture,2023-08-26,Indefinite Delivery Contract,CAN,VA,14.61888755138907,0,2,0,9
TRX02062,"Holland, Le and Davis",1131746.61,NASA,2023-04-07,Cost-Reimbursement Contract,CAN,NY,13.939273553522174,6,0,0,5
TRX02063,Floyd PLC,1495164.34,Department of Education,2022-01-08,Indefinite Delivery Contract,CAN,NC,14.217747354009438,2,2,0,4
TRX02064,Faulkner PLC,950549.44,NASA,2023-01-25,Time-and-Materials Contract,CAN,CA,13.76479650630957,6,3,0,0
TRX02065,"West, Ryan and Sandoval",3813768.66,Department of Energy,2021-07-04,Cost-Reimbursement Contract,USA,PA,15.154128670030866,3,0,2,7
TRX02066,Torres-Williams,4261767.48,Department of Defense,2021-04-27,Time-and-Materials Contract,USA,GA,15.265194768250616,1,3,2,2
TRX02067,"Lucas, Higgins and Price",3177285.81,Department of Agriculture,2022-10-18,Cost-Reimbursement Contract,MEX,OH,14.971538186167804,0,0,1,6
TRX02068,Medina and Sons,2187779.76,Department of Education,2021-02-15,Time-and-Materials Contract,USA,CA,14.598398236406652,2,3,2,0
TRX02069,"Perry, Mcguire and Wilson",3628467.45,Department of Defense,2023-11-03,Cost-Reimbursement Contract,CAN,CA,15.104321202609475,1,0,0,0
TRX02070,"Jones, Vazquez and Henry",241726.68,Department of Health and Human Services,2022-10-26,Indefinite Delivery Contract,MEX,NC,12.395567082269293,4,2,1,4
TRX02071,Martin Ltd,2331733.24,Department of Education,2021-01-06,Cost-Reimbursement Contract,USA,FL,14.662122857694177,2,0,2,1
TRX02072,"Ortega, Green and Carpenter",949331.93,Department of Energy,2023-03-18,Fixed-Price Contract,CAN,FL,13.763514837986254,3,1,0,1
TRX02073,Mason PLC,1098971.53,Department of Energy,2023-04-17,Fixed-Price Contract,USA,MI,13.909886237622958,3,1,2,3
TRX02074,Thornton PLC,3010636.98,Department of Transportation,2024-02-02,Time-and-Materials Contract,CAN,NC,14.917662567754464,5,3,0,4
TRX02075,Ward-Kim,4421295.06,Department of Energy,2022-02-15,Cost-Reimbursement Contract,CAN,TX,15.301943437315812,3,0,0,8
TRX02076,"Jones, Cruz and Warner",3922768.92,Department of Education,2021-04-08,Time-and-Materials Contract,USA,PA,15.182308574478652,2,3,2,7
TRX02077,"Howard, Sullivan and Foster",4309425.85,Department of Agriculture,2021-02-04,Cost-Reimbursement Contract,CAN,GA,15.2763154717986,0,0,0,2
TRX02078,Schaefer LLC,3503699.16,Department of Defense,2022-12-05,Fixed-Price Contract,CAN,MI,15.069330156600776,1,1,0,3
TRX02079,"Ellis, Campbell and Lambert",2180816.04,NASA,2024-03-11,Cost-Reimbursement Contract,MEX,CA,14.595210153540247,6,0,1,0
TRX02080,Lopez and Sons,2963714.72,NASA,2022-11-13,Fixed-Price Contract,USA,NC,14.901954349867193,6,1,2,4
TRX02081,"Escobar, Gray and Walker",39322.61,NASA,2021-03-04,Fixed-Price Contract,CAN,TX,10.579580380830068,6,1,0,8
TRX02082,"Rodriguez, Johnson and Patton",1162652.14,Department of Defense,2022-12-28,Time-and-Materials Contract,CAN,MI,13.966215141100909,1,3,0,3
TRX02083,"Collins, Donovan and Gilmore",2008481.09,Department of Defense,2023-02-18,Indefinite Delivery Contract,MEX,OH,14.5128898156394,1,2,1,6
TRX02084,Briggs PLC,3013275.64,Department of Defense,2022-05-24,Fixed-Price Contract,MEX,PA,14.918538629363969,1,1,1,7
TRX02085,Eaton-Bush,1735905.41,Department of Agriculture,2023-12-16,Time-and-Materials Contract,MEX,NY,14.367040261458843,0,3,1,5
TRX02086,Hansen-Brown,1962621.24,Department of Defense,2023-04-12,Cost-Reimbursement Contract,CAN,TX,14.48979201459698,1,0,0,8
TRX02087,Carter-Reed,2997397.98,Department of Energy,2022-05-16,Cost-Reimbursement Contract,USA,GA,14.913255463898052,3,0,2,2
TRX02088,"Kim, Hall and Miller",3719992.97,Department of Education,2023-08-09,Fixed-Price Contract,MEX,NY,15.129232605280274,2,1,1,5
TRX02089,Chapman LLC,4278987.43,Department of Energy,2023-09-14,Cost-Reimbursement Contract,USA,OH,15.269227191492517,3,0,2,6
TRX02090,"Cooley, Paul and Singh",1787372.54,Department of Education,2021-07-04,Time-and-Materials Contract,USA,MI,14.396257804194477,2,3,2,3
TRX02091,Wright-Adams,4559987.55,Department of Health and Human Services,2021-01-27,Time-and-Materials Contract,USA,CA,15.332830670522505,4,3,2,0
TRX02092,"Wagner, Thompson and Coleman",992149.03,Department of Agriculture,2023-01-05,Time-and-Materials Contract,MEX,OH,13.807629614750761,0,3,1,6
TRX02093,Davis Group,4873520.06,Department of Agriculture,2021-03-25,Cost-Reimbursement Contract,CAN,MI,15.399327244079705,0,0,0,3
TRX02094,Ramos-Morales,932688.96,Department of Defense,2023-07-03,Fixed-Price Contract,CAN,FL,13.745828120209714,1,1,0,1
TRX02095,"Young, Black and Oconnell",4616847.04,Department of Agriculture,2024-01-30,Indefinite Delivery Contract,USA,NC,15.345222787800411,0,2,2,4
TRX02096,Taylor Inc,3416967.58,Department of Agriculture,2022-01-06,Indefinite Delivery Contract,USA,VA,15.044264335854685,0,2,2,9
TRX02097,"Winters, Glenn and Stewart",3772447.54,Department of Transportation,2023-04-05,Fixed-Price Contract,MEX,PA,15.143234828709367,5,1,1,7
TRX02098,"Mitchell, Gonzalez and Jefferson",1216836.46,Department of Health and Human Services,2023-04-08,Indefinite Delivery Contract,CAN,CA,14.011765805120675,4,2,0,0
TRX02099,Ramirez-Ortiz,2428756.15,Department of Energy,2022-08-30,Cost-Reimbursement Contract,CAN,PA,14.702890223570638,3,0,0,7
TRX02100,Kramer-Cook,1437909.68,NASA,2021-12-17,Time-and-Materials Contract,MEX,PA,14.178701701286684,6,3,1,7
TRX02101,"Johnson, Case and Green",1659672.94,Department of Defense,2022-11-29,Cost-Reimbursement Contract,USA,VA,14.322131719352713,1,0,2,9
TRX02102,Moore-Lawson,2850922.24,NASA,2022-09-26,Indefinite Delivery Contract,CAN,FL,14.863153443645999,6,2,0,1
TRX02103,Torres Group,1685951.6,Department of Education,2021-02-11,Time-and-Materials Contract,CAN,TX,14.337841303269732,2,3,0,8
TRX02104,Hanson-Rice,4079486.97,Department of Transportation,2022-10-24,Time-and-Materials Contract,CAN,PA,15.221482040955848,5,3,0,7
TRX02105,Bailey-Hamilton,4621572.05,Department of Energy,2021-09-11,Fixed-Price Contract,USA,TX,15.34624569211836,3,1,2,8
TRX02106,Mckenzie PLC,2657993.4,NASA,2022-08-21,Cost-Reimbursement Contract,USA,TX,14.793082411405855,6,0,2,8
TRX02107,Ortega Group,4006380.87,Department of Defense,2021-11-27,Fixed-Price Contract,MEX,GA,15.203399115178039,1,1,1,2
TRX02108,Williams and Sons,1958447.1,Department of Health and Human Services,2021-05-07,Indefinite Delivery Contract,CAN,GA,14.487662931864543,4,2,0,2
TRX02109,"Davis, Becker and Kemp",937117.23,Department of Defense,2023-09-17,Cost-Reimbursement Contract,USA,GA,13.750564732556246,1,0,2,2
TRX02110,"Harris, Browning and Sullivan",1511004.76,Department of Energy,2023-06-29,Fixed-Price Contract,USA,VA,14.228286053292614,3,1,2,9
TRX02111,Lopez-Jennings,2864392.65,Department of Transportation,2021-12-04,Cost-Reimbursement Contract,MEX,CA,14.867867245243312,5,0,1,0
TRX02112,Johnson-Ortega,2553918.78,Department of Education,2024-01-04,Cost-Reimbursement Contract,USA,NC,14.75313990552769,2,0,2,4
TRX02113,Jimenez PLC,670523.79,Department of Health and Human Services,2022-05-01,Time-and-Materials Contract,MEX,GA,13.415815953429059,4,3,1,2
TRX02114,Jones Ltd,2002951.39,Department of Energy,2023-02-12,Cost-Reimbursement Contract,CAN,TX,14.510132845019479,3,0,0,8
TRX02115,"Davis, Rodriguez and Roberts",356353.26,Department of Energy,2021-02-22,Cost-Reimbursement Contract,CAN,TX,12.783680627397638,3,0,0,8
TRX02116,Gonzalez PLC,2102426.18,Department of Agriculture,2021-02-10,Fixed-Price Contract,MEX,MI,14.558603035271053,0,1,1,3
TRX02117,Campbell-Martin,3568340.14,Department of Agriculture,2023-05-09,Time-and-Materials Contract,USA,MI,15.087611379098146,0,3,2,3
TRX02118,Robertson-Anderson,979972.31,NASA,2024-03-04,Indefinite Delivery Contract,CAN,FL,13.795280615582007,6,2,0,1
TRX02119,Perez-Avila,4974745.8,NASA,2023-04-07,Cost-Reimbursement Contract,USA,GA,15.4198850328073,6,0,2,2
TRX02120,Kline-Stephenson,4330833.36,NASA,2021-02-20,Cost-Reimbursement Contract,MEX,FL,15.281270774256438,6,0,1,1
TRX02121,"Hernandez, Hill and Patterson",856898.42,Department of Agriculture,2023-10-19,Time-and-Materials Contract,MEX,PA,13.661075827798538,0,3,1,7
TRX02122,Branch PLC,4995168.36,Department of Transportation,2022-02-22,Time-and-Materials Contract,MEX,OH,15.423981875395905,5,3,1,6
TRX02123,Benton-Allen,1519962.93,NASA,2023-12-24,Indefinite Delivery Contract,MEX,CA,14.234197162277734,6,2,1,0
TRX02124,Perez Inc,905560.29,Department of Agriculture,2022-06-27,Cost-Reimbursement Contract,CAN,MI,13.716310240376114,0,0,0,3
TRX02125,"Riley, King and Mccarthy",2845826.38,Department of Transportation,2022-01-29,Cost-Reimbursement Contract,USA,PA,14.861364402243593,5,0,2,7
TRX02126,"Perry, Garrett and Wolf",1012767.11,NASA,2023-04-21,Time-and-Materials Contract,CAN,OH,13.8281978429095,6,3,0,6
TRX02127,"Steele, Clark and Lee",1351752.25,Department of Health and Human Services,2021-11-23,Indefinite Delivery Contract,CAN,NC,14.116913011532095,4,2,0,4
TRX02128,"Alvarez, Keith and Kline",3721601.07,Department of Education,2021-12-30,Cost-Reimbursement Contract,MEX,CA,15.129664797518709,2,0,1,0
TRX02129,"Jones, Greene and Merritt",1233530.98,Department of Transportation,2023-10-05,Time-and-Materials Contract,MEX,OH,14.025392140841655,5,3,1,6
TRX02130,Soto-Hickman,443775.01,Department of Defense,2021-06-25,Fixed-Price Contract,CAN,VA,13.003075232138531,1,1,0,9
TRX02131,Hunter-Garrison,850519.15,Department of Energy,2022-09-05,Time-and-Materials Contract,CAN,FL,13.653603382483318,3,3,0,1
TRX02132,Mason-Johnson,4913318.37,Department of Transportation,2023-07-30,Indefinite Delivery Contract,MEX,MI,15.407460314126586,5,2,1,3
TRX02133,"Marquez, Smith and Mcconnell",1789679.6,Department of Health and Human Services,2021-04-27,Time-and-Materials Contract,USA,VA,14.397547726141195,4,3,2,9
TRX02134,Perez-Patterson,4413007.91,Department of Energy,2023-09-15,Time-and-Materials Contract,MEX,TX,15.300067307284316,3,3,1,8
TRX02135,Romero-Jackson,4150044.49,Department of Energy,2022-11-14,Indefinite Delivery Contract,USA,FL,15.238629853592588,3,2,2,1
